FEEDER_ID,FROM_DT,TO_DATE,IMP,EXP,BASIS,HOLD,ENTRY_DT,LOGIN,REMARK,BK_IMP,BK_EXP,METERNO,USER_IP,I_READ_DT,F_READ_DT,EXP_IREAD,EXP_FREAD,IMP_IREAD,IMP_FREAD,MF,DIVISION
SJASL133,2023-01-01,2023-01-31,0,0.2524,R ,N,2023-02-01T09:54:52,ADMIN,,,,29950120,10.125.126.50,2022-12-31T23:47:57,2023-01-31T23:47:27,96.554,102.863,0.005,0.005,40000,2542
WNNWW126,2023-01-01,2023-01-31,0,0.4023,R ,N,2023-02-01T09:54:52,ADMIN,,,,29950121,10.125.126.50,2022-12-31,2023-01-31T23:48:28,288.73,298.788,0.004,0.004,40000,2631
WBDL2623,2023-01-01,2023-01-31,0.0336,0,R ,N,2023-02-01T09:54:52,ADMIN,,,,29950122,10.125.126.50,2022-12-31T23:49:17,2023-01-31T23:46:18,0.033,0.033,504.327,504.397,480000,
WNNWW114,2023-01-01,2023-01-31,0,1.2649,R ,N,2023-02-01T09:54:52,ADMIN,,,,29950123,10.125.126.50,2022-12-31,2023-01-31T23:48:50,498.96,530.583,0.043,0.043,40000,2631
SJASL117,2023-01-01,2023-01-31,0,0.6008,R ,N,2023-02-01T09:54:57,ADMIN,,,,29950432,10.125.126.50,2022-12-31T23:47:34,2023-01-31T23:47:04,1629.095,1704.2,0.007,0.007,8000,2542
SMMOT103,2023-01-01,2023-01-31,0,1.1394,R ,N,2023-02-01T09:54:57,ADMIN,,,,29950433,10.125.126.50,2022-12-31T23:48:34,2023-01-31T23:48:04,733.867,876.293,0.021,0.021,8000,2520
SMMOT105,2023-01-01,2023-01-31,0,0.7371,R ,N,2023-02-01T09:54:57,ADMIN,,,,29950434,10.125.126.50,2022-12-31T23:48:12,2023-01-31T23:47:41,1278.407,1370.543,0.005,0.005,8000,2510
SMMOT107,2023-01-01,2023-01-31,0,0.4032,R ,N,2023-02-01T09:54:57,ADMIN,,,,29950435,10.125.126.50,2022-12-31T23:50:03,2023-01-31T23:49:33,1318.781,1419.582,0.014,0.014,4000,2510
WBDL2109,2023-01-01,2023-01-31,0,0.5112,R ,N,2023-02-01T09:54:57,ADMIN,,,,29950437,10.125.126.50,2022-12-31T23:47:11,2023-01-31T23:46:41,1162.824,1226.72,0.004,0.004,8000,2650
WBDL2111,2023-01-01,2023-01-31,0,0.7203,D ,N,2023-02-01T09:54:57,nphg,ONE PHASE CT ISSUE,0,0.6438,29950438,10.125.126.50,2022-12-31T23:46:47,2023-01-31T23:46:18,1843.153,1923.627,0.166,0.171,8000,2650
WBDL2104,2023-01-01,2023-01-31,0,0.5833,R ,N,2023-02-01T09:54:57,ADMIN,,,,29950439,10.125.126.50,2022-12-31T23:49:30,2023-01-31T23:49:00,1838.948,1911.864,0.007,0.007,8000,2650
WBDL2103,2023-01-01,2023-01-31,0,0.7827,R ,N,2023-02-01T09:54:57,ADMIN,,,,29950440,10.125.126.50,2022-12-31T23:49:07,2023-01-31T23:48:37,584.589,604.156,0.005,0.005,40000,2630
WMUKP110,2023-01-01,2023-01-31,0,0.862,R ,N,2023-02-01T09:54:57,ADMIN,,,,29950441,10.125.126.50,2022-12-31T23:46:43,2023-01-31T23:46:12,1263.219,1370.975,0.007,0.007,8000,2641
WMUKP131,2023-01-01,2023-01-31,0,0.3006,R ,N,2023-02-01T09:54:57,ADMIN,,,,29950442,10.125.126.50,2022-12-31T23:46:43,2023-01-31T23:46:12,601.105,638.677,0.053,0.053,8000,2610
WMUKP105,2023-01-01,2023-01-31,0,0.35,R ,N,2023-02-01T09:54:57,ADMIN,,,,29950443,10.125.126.50,2022-12-31T23:48:34,2023-01-31T23:48:03,878.708,922.454,0.382,0.382,8000,2610
WMUKP106,2023-01-01,2023-01-31,0,0.2431,R ,N,2023-02-01T09:54:57,ADMIN,,,,29950444,10.125.126.50,2022-12-31T23:48:56,2023-01-31T23:48:26,752.192,782.585,0.05,0.05,8000,2641
WPNRD112,2023-01-01,2023-01-31,0,0.9967,R ,N,2023-02-01T09:54:57,ADMIN,,,,29950445,10.125.126.50,2022-12-31T23:45:52,2023-01-31T23:30:42,737.157,861.746,0.004,0.005,8000,2610
WBDL2107,2023-01-01,2023-01-31,0,0.2822,R ,N,2023-02-01T09:54:57,ADMIN,,,,29950446,10.125.126.50,2022-12-31T23:49:53,2023-01-31T23:49:23,1085.169,1120.442,0.005,0.005,8000,2650
WBDL2112,2023-01-01,2023-01-31,0,0.5823,R ,N,2023-02-01T09:54:57,ADMIN,,,,29950447,10.125.126.50,2022-12-31T23:46:24,2023-01-31T23:45:55,2296.698,2369.485,0.008,0.008,8000,2650
WBDL2117,2023-01-01,2023-01-31,0,0.2018,R ,N,2023-02-01T09:54:57,ADMIN,,,,29950448,10.125.126.50,2022-12-31T23:52:13,2023-01-31T23:51:43,1895.751,1920.982,0.231,0.237,8000,2650
WBDL2115,2023-01-01,2023-01-31,0,0.6034,R ,N,2023-02-01T09:54:57,ADMIN,,,,29950449,10.125.126.50,2022-12-31T23:52:59,2023-01-31T23:52:29,2115.585,2191.004,0.008,0.008,8000,2650
WBDL2102,2023-01-01,2023-01-31,0,1.0988,R ,N,2023-02-01T09:54:57,ADMIN,,,,29950450,10.125.126.50,2022-12-31T23:48:20,2023-01-31T23:47:51,2600.873,2738.218,0.111,0.116,8000,2650
SOKH2121,2023-01-01,2023-01-31,0,0.6784,R ,N,2023-02-01T09:54:57,ADMIN,,,,29950451,10.125.126.50,2022-12-31T23:45:36,2023-01-31T23:45:06,168.938,185.899,0.009,0.009,40000,2530
SOKH2123,2023-01-01,2023-01-31,0,0.662,R ,N,2023-02-01T09:54:57,ADMIN,,,,29950452,10.125.126.50,2022-12-31T23:46:21,2023-01-31T23:45:49,212.319,228.87,0.001,0.001,40000,2510
SOKH2122,2023-01-01,2023-01-31,0,0.3473,R ,N,2023-02-01T09:54:57,ADMIN,,,,29950453,10.125.126.50,2022-12-31T23:45:58,2023-01-31T23:45:27,84.554,93.236,0.003,0.003,40000,2510
SOKH1138,2023-01-01,2023-01-31,0,0.4614,R ,N,2023-02-01T09:54:57,ADMIN,,,,29950454,10.125.126.50,2022-12-31T23:48:56,2023-01-31T23:48:28,210.732,222.266,0.001,0.001,40000,2510
SOKH2126,2023-01-01,2023-01-31,0,0.5968,R ,N,2023-02-01T09:54:57,ADMIN,,,,29950455,10.125.126.50,2022-12-31T23:47:50,2023-01-31T23:47:19,194.879,209.799,0.001,0.001,40000,2530
SOKH2125,2023-01-01,2023-01-31,0,0.606,R ,N,2023-02-01T09:54:57,ADMIN,,,,29950456,10.125.126.50,2022-12-31T23:45:36,2023-01-31T23:45:06,195.133,210.284,0.001,0.001,40000,2530
SOKH2124,2023-01-01,2023-01-31,0,0.2254,R ,N,2023-02-01T09:54:57,ADMIN,,,,29950457,10.125.126.50,2022-12-31T23:48:56,2023-01-31T23:48:26,81.797,87.432,0.001,0.001,40000,2530
SOKH1118,2023-01-01,2023-01-31,0.0001,0,R ,N,2023-02-01T09:54:57,ADMIN,,,,29950458,10.125.126.50,2022-12-31T23:47:05,2023-01-31T23:46:36,42.427,42.427,0.007,0.009,40000,2510
SOKH2128,2023-01-01,2023-01-31,0,0.0648,R ,N,2023-02-01T09:54:57,ADMIN,,,,29950459,10.125.126.50,2022-12-31T23:45:58,2023-01-31T23:45:28,36.452,38.071,0.001,0.001,40000,2510
SOKH2127,2023-01-01,2023-01-31,0,0.0122,R ,N,2023-02-01T09:54:57,ADMIN,,,,29950460,10.125.126.50,2022-12-31T23:47:28,2023-01-31T23:46:57,3.231,3.535,0.001,0.001,40000,2530
SOKH2313,2023-01-01,2023-01-31,0.3221,0,R ,N,2023-02-01T09:54:57,ADMIN,,,,29950461,10.125.126.50,2022-12-31T23:46:21,2023-01-31T23:45:50,0.094,0.094,171.174,172.516,240000,
SOKH1132,2023-01-01,2023-01-31,0,0.2424,R ,N,2023-02-01T09:54:57,ADMIN,,,,29950462,10.125.126.50,2022-12-31T23:48:34,2023-01-31T23:48:05,46.531,52.592,0.377,0.377,40000,2510
SOKH1131,2023-01-01,2023-01-31,0,1.1811,R ,N,2023-02-01T09:54:57,ADMIN,,,,29950463,10.125.126.50,2022-12-31T23:48:12,2023-01-31T23:47:43,268.699,298.226,0.008,0.008,40000,2510
SOKH1130,2023-01-01,2023-01-31,0,0.3149,R ,N,2023-02-01T09:54:58,ADMIN,,,,29950464,10.125.126.50,2022-12-31T23:47:50,2023-01-31T23:47:21,98.958,106.83,0.005,0.005,40000,2510
SOKH1113,2023-01-01,2023-01-31,0,0.4685,R ,N,2023-02-01T09:54:58,ADMIN,,,,29950465,10.125.126.50,2022-12-31T23:47:28,2023-01-31T23:46:59,128.109,139.821,0.001,0.001,40000,2510
WG6PN123,2023-01-01,2023-01-31,0,0.36,R ,N,2023-02-01T09:54:58,ADMIN,,,,29950466,10.125.126.50,2022-12-31T23:45:59,2023-01-31T23:45:27,162.57,171.569,0.001,0.001,40000,2660
WG6PN121,2023-01-01,2023-01-31,0,0.7875,R ,N,2023-02-01T09:54:58,ADMIN,,,,29950467,10.125.126.50,2022-12-31T23:47:28,2023-01-31T23:46:56,211.133,230.82,0.001,0.001,40000,2661
WPNRD628,2023-01-01,2023-01-31,0,0.8976,R ,N,2023-02-01T09:54:58,ADMIN,,,,29950468,10.125.126.50,2022-12-31T23:47:33,2023-01-31T23:47:54,136.824,159.263,0.001,0.001,40000,2660
WG6PN130,2023-01-01,2023-01-31,0,0.626,R ,N,2023-02-01T09:54:58,ADMIN,,,,29950469,10.125.126.50,2022-12-31T23:49:41,2023-01-31T23:49:09,175.541,191.191,0.001,0.001,40000,2661
WG6PN127,2023-01-01,2023-01-31,0,0.4594,R ,N,2023-02-01T09:54:58,ADMIN,,,,29950470,10.125.126.50,2022-12-31T23:50:03,2023-01-31T23:49:31,125.319,136.804,0.001,0.001,40000,2660
WPNRD625,2023-01-01,2023-01-31,0,0,R ,N,2023-02-01T09:54:58,ADMIN,,,,29950471,10.125.126.50,2022-12-31T23:46:26,2023-01-31T23:46:32,0,0,0.001,0.001,40000,
WG6PN126,2023-01-01,2023-01-31,0,0.7824,R ,N,2023-02-01T09:54:58,ADMIN,,,,29950472,10.125.126.50,2022-12-31T23:48:12,2023-01-31T23:47:40,213.576,233.137,0.001,0.001,40000,2660
WG6PN125,2023-01-01,2023-01-31,0,1.0313,R ,N,2023-02-01T09:54:58,ADMIN,,,,29950473,10.125.126.50,2022-12-31T23:47:50,2023-01-31T23:47:18,225.471,251.254,0.003,0.003,40000,2620
WG6PN128,2023-01-01,2023-01-31,0,1.1424,R ,N,2023-02-01T09:54:58,ADMIN,,,,29950474,10.125.126.50,2022-12-31T23:49:19,2023-01-31T23:48:47,313.196,341.757,0.001,0.001,40000,2620
WG6PN120,2023-01-01,2023-01-31,0,0.1693,D ,N,2023-02-01T09:54:58,nphg,ONE PHASE PT LOW,0,0.1545,29950475,10.125.126.50,2022-12-31T23:46:21,2023-01-31T23:45:49,125.589,129.452,0.001,0.001,40000,2660
WG6PN118,2023-01-01,2023-01-31,0,0.1445,D ,N,2023-02-01T09:54:58,nphg,ONE PHASE PT LOW,0,0.1261,29950476,10.125.126.50,2022-12-31T23:45:37,2023-01-31T23:45:04,190.357,193.509,0.009,0.009,40000,2660
WG6PN129,2023-01-01,2023-01-31,0,0.8054,R ,N,2023-02-01T09:54:58,ADMIN,,,,29950477,10.125.126.50,2022-12-31T23:50:25,2023-01-31T23:49:54,283.295,303.429,0.001,0.001,40000,2660
WG6PN132,2023-01-01,2023-01-31,0,1.3992,R ,N,2023-02-01T09:54:58,ADMIN,,,,29950478,10.125.126.50,2022-12-31T23:48:56,2023-01-31T23:48:25,315.611,350.591,0.001,0.001,40000,2660
WPNRD624,2023-01-01,2023-01-31,0,0,R ,N,2023-02-01T09:54:58,ADMIN,,,,29950479,10.125.126.50,2022-12-31T23:46:04,2023-01-31T23:31:01,0.001,0.001,0.002,0.002,40000,
WG6PN131,2023-01-01,2023-01-31,0.0001,0,R ,N,2023-02-01T09:54:58,ADMIN,,,,29950480,10.125.126.50,2022-12-31T23:50:48,2023-01-31T23:50:16,20.81,20.81,0.043,0.046,40000,2660
WPNRD626,2023-01-01,2023-01-31,0,0.437,R ,N,2023-02-01T09:54:58,ADMIN,,,,29950481,10.125.126.50,2022-12-31T23:46:49,2023-01-31T23:46:54,91.174,102.098,0.001,0.001,40000,2610
WG6PN122,2023-01-01,2023-01-31,0,0.6488,R ,N,2023-02-01T09:54:58,ADMIN,,,,29950482,10.125.126.50,2022-12-31T23:47:05,2023-01-31T23:46:34,137.4,153.621,0.001,0.001,40000,2661
WG6PN133,2023-01-01,2023-01-31,0,0.3567,R ,N,2023-02-01T09:54:58,ADMIN,,,,29950483,10.125.126.50,2022-12-31T23:48:34,2023-01-31T23:48:02,175.256,184.174,0.014,0.014,40000,2660
WBNDP610,2023-01-01,2023-01-31,0,0.9327,R ,N,2023-02-01T09:54:58,ADMIN,,,,29950484,10.125.126.50,2022-12-31T23:47:49,2023-01-31T23:47:21,212.314,235.631,0.001,0.001,40000,2661
WG6PN609,2023-01-01,2023-01-31,0.6422,0,R ,N,2023-02-01T09:54:58,ADMIN,,,,29950485,10.125.126.50,2022-12-31,2023-01-31T20:15:27,0,0,69.541,70.879,480000,
WG6PN610,2023-01-01,2023-01-31,16.176,0,R ,N,2023-02-01T09:54:58,ADMIN,,,,29950486,10.125.126.50,2022-12-31T23:45:36,2023-01-31T23:45:04,0,0,213.003,246.703,480000,
WG6PN119,2023-01-01,2023-01-31,0,0.1867,R ,N,2023-02-01T09:54:58,ADMIN,,,,29950487,10.125.126.50,2022-12-31T23:46:43,2023-01-31T23:46:11,87.547,92.215,0.001,0.001,40000,2660
WG6PN117,2023-01-01,2023-01-31,0.001,0,R ,N,2023-02-01T09:54:58,ADMIN,,,,29950488,10.125.126.50,2022-12-31T19:48:42,2023-01-31T16:00:47,0.655,0.655,2.411,2.413,480000,
WPNRD118,2023-01-01,2023-01-31,0,0.5769,R ,N,2023-02-01T09:54:58,ADMIN,,,,29950489,10.125.126.50,2022-12-31T23:45:42,2023-01-31T23:30:31,145.094,159.516,0.001,0.001,40000,2610
WPNRD627,2023-01-01,2023-01-31,0,0.8492,R ,N,2023-02-01T09:54:58,ADMIN,,,,29950490,10.125.126.50,2022-12-31T23:47:11,2023-01-31T23:47:31,82.903,104.132,0.002,0.002,40000,2610
WG6PN116,2023-01-01,2023-01-31,0,0,R ,N,2023-02-01T09:54:58,ADMIN,,,,29950491,10.125.126.50,2022-12-31T23:51:27,2023-01-31T23:50:56,2.03,2.03,0.044,0.044,480000,
SVVHR120,2023-01-01,2023-01-31,0,1.0064,R ,N,2023-02-01T09:55:04,ADMIN,,,,21001594,10.125.126.50,2022-12-31T23:54:01,2023-01-31T23:53:37,17793.364,17818.525,173.17,173.17,40000,2550
WMITR129,2023-01-01,2023-01-31,0.0001,0,R ,N,2023-02-01T09:55:04,ADMIN,,,,52630406,10.125.126.50,2022-12-31T23:59:41,2023-01-31T23:45:43,530.491,530.491,74.293,74.296,40000,
WPSCV118,2023-01-01,2023-01-31,0,0.5677,R ,N,2023-02-01T09:55:04,ADMIN,,,,22107162,10.125.126.50,2022-12-31T23:47:41,2023-01-31T23:48:48,11900.24,11971.206,0.985,0.986,8000,2630
WVSHL116,2023-01-01,2023-01-31,0,0.7214,R ,N,2023-02-01T09:55:04,ADMIN,,,,24490028,10.125.126.50,2022-12-31T23:47:47,2023-01-31T23:48:53,4894.62,4984.799,1.878,1.881,8000,2641
WHRGN128,2023-01-01,2023-01-31,0,0.5807,R ,N,2023-02-01T09:55:04,ADMIN,,,,52450877,10.125.126.50,2022-12-31T23:47:50,2023-01-31T23:48:59,763.762,778.28,0.147,0.147,40000,2610
SBKCM321,2023-01-01,2023-01-31,0.0002,3.384,R ,N,2023-02-01T09:55:04,ADMIN,,,,12000149,10.125.126.50,2022-12-31T23:55:35,2023-01-31T23:55:08,722.252,736.352,328.039,328.04,240000,
SMTPR101,2023-01-01,2023-01-31,0,1.1501,R ,N,2023-02-01T09:55:04,ADMIN,,,,22108141,10.125.126.50,2022-12-31T23:51:35,2023-01-31T23:51:09,2129.891,2158.644,0.29,0.29,40000,2541
WA43M122,2023-01-01,2023-01-31,0.0001,0,R ,N,2023-02-01T09:55:04,ADMIN,,,,52760703,10.125.126.50,2022-12-31T23:49:32,2023-01-31T23:49:05,0.023,0.023,0.33,0.333,40000,
SRKP1112,2023-01-01,2023-01-31,0,0.7023,R ,N,2023-02-01T09:55:04,ADMIN,,,,21001354,10.125.126.50,2022-12-31T23:52:48,2023-01-31T23:52:20,21128.904,21216.694,0.031,0.031,8000,2550
SVKIA107,2023-01-01,2023-01-31,0,0.1577,R ,N,2023-02-01T09:55:04,ADMIN,,,,22107286,10.125.126.50,2022-12-31T23:51:18,2023-01-31T23:50:49,289.492,293.435,0.274,0.274,40000,2521
WHRGN113,2023-01-01,2023-01-31,0,0.1279,R ,N,2023-02-01T09:55:04,ADMIN,,,,24490037,10.125.126.50,2022-12-31T23:48:26,2023-01-31T23:49:34,2126.973,2142.958,0.223,0.224,8000,2610
SLJPT118,2023-01-01,2023-01-31,0,0.8643,R ,N,2023-02-01T09:55:04,ADMIN,,,,21001325,10.125.126.50,2022-12-31T23:52:14,2023-01-31T23:51:51,4616.051,4637.658,276.153,276.153,40000,2540
SSAKT110,2023-01-01,2023-01-31,0,0.5692,R ,N,2023-02-01T09:55:04,ADMIN,,,,22107477,10.125.126.50,2022-12-31T23:51:24,2023-01-31T23:50:57,9681.85,9753.002,0.931,0.935,8000,2511
WSBML107,2023-01-01,2023-01-31,0.0001,0,R ,N,2023-02-01T09:55:04,ADMIN,,,,24490020,10.125.126.50,2022-12-31T23:48:45,2023-01-31T23:49:54,0.047,0.047,2.106,2.123,8000,
WMTLA106,2023-01-01,2023-01-31,0,0.4892,R ,N,2023-02-01T09:55:04,ADMIN,,,,22107081,10.125.126.50,2022-12-31T23:48:36,2023-01-31T23:49:44,1963.881,1976.112,0.978,0.978,40000,2651
SBWSN102,2023-01-01,2023-01-31,0,0.505,R ,N,2023-02-01T09:55:04,ADMIN,,,,21001208,10.125.126.50,2022-12-31T23:51:14,2023-01-31T23:50:47,25524.002,25587.132,0.311,0.311,8000,2521
SBTRA111,2023-01-01,2023-01-31,0,0.8581,R ,N,2023-02-01T09:55:04,ADMIN,,,,21001129,10.125.126.50,2022-12-31T23:52:31,2023-01-31T23:52:06,23465.161,23572.42,1.251,1.251,8000,2510
SCAPF004,2023-01-01,2023-01-31,0.1181,0.0528,R ,N,2023-02-01T09:55:04,ADMIN,,,,52176405,10.125.126.50,2022-12-31T19:50:14,2023-01-31T15:49:46,0.05,0.16,130.659,130.905,480000,
SNPHG138,2023-01-01,2023-01-31,0,0.1255,R ,N,2023-02-01T09:55:04,ADMIN,,,,21001982,10.125.126.50,2022-12-31T23:52:29,2023-01-31T23:52:01,642.294,645.432,586.56,586.56,40000,2530
SVVHR108,2023-01-01,2023-01-31,0,1.0326,R ,N,2023-02-01T09:55:04,ADMIN,,,,21001570,10.125.126.50,2022-12-31T23:51:15,2023-01-31T23:50:49,10872.706,11001.776,0.009,0.009,8000,2550
WMTLA102,2023-01-01,2023-01-31,0,0.0096,R ,N,2023-02-01T09:55:04,ADMIN,,,,22106934,10.125.126.50,2022-12-31T23:47:12,2023-01-31T23:48:18,1605.175,1621.19,0.324,0.324,600,2661
WA43M306,2023-01-01,2023-01-31,0.0005,0,R ,N,2023-02-01T09:55:04,ADMIN,,,,52760734,10.125.126.50,2022-12-31T23:48:12,2023-01-31T23:47:42,0,0,0.054,0.056,240000,
WHRGN124,2023-01-01,2023-01-31,0,3.6118,R ,N,2023-02-01T09:55:04,ADMIN,,,,52450806,10.125.126.50,2022-12-31T23:46:56,2023-01-31T23:48:02,712.06,730.119,0.137,0.137,200000,
WA43M143,2023-01-01,2023-01-31,0.0005,0,R ,N,2023-02-01T09:55:04,ADMIN,,,,52760717,10.125.126.50,2022-12-31T23:47:26,2023-01-31T23:46:57,0,0,0.262,0.268,80000,
WG2PN122,2023-01-01,2023-01-31,0,0.3832,R ,N,2023-02-01T09:55:04,ADMIN,,,,12000076,10.125.126.50,2022-12-31T23:48:45,2023-01-31T23:49:52,1289.805,1299.386,5.197,5.197,40000,2660
SVVHR106,2023-01-01,2023-01-31,0.0003,0.6573,R ,N,2023-02-01T09:55:04,ADMIN,,,,24490368,10.125.126.50,2022-12-31T23:49:10,2023-01-31T23:48:43,798.256,880.424,3.129,3.169,8000,
WNILO141,2023-01-01,2023-01-31,0.0001,0,R ,N,2023-02-01T09:55:04,ADMIN,,,,52630419,10.125.126.50,2022-12-31T23:47:14,2023-01-31T23:48:18,0.022,0.022,0.227,0.229,40000,
WG4PN125,2023-01-01,2023-01-31,0,0.5654,R ,N,2023-02-01T09:55:04,ADMIN,,,,22107249,10.125.126.50,2022-12-31T23:49:02,2023-01-31T23:50:09,1408.837,1422.972,0.577,0.577,40000,2620
SSNGM136,2023-01-01,2023-01-31,0.0001,0,R ,N,2023-02-01T09:55:04,ADMIN,,,,52303314,10.125.126.50,2022-12-31T23:49:53,2023-01-31T23:49:26,0.023,0.023,0.244,0.246,40000,
WHRGN107,2023-01-01,2023-01-31,0,0.6953,R ,N,2023-02-01T09:55:04,ADMIN,,,,52176421,10.125.126.50,2022-12-31T23:48:19,2023-01-31T23:49:26,979.998,997.381,0.12,0.12,40000,2610
WG1PN604,2023-01-01,2023-01-31,0.0682,0.0979,R ,N,2023-02-01T09:55:04,ADMIN,,,,52176458,10.125.126.50,2022-12-31T19:45:38,2023-01-31T16:01:41,94.098,94.302,117.736,117.878,480000,
TDTNG108,2023-01-01,2023-01-31,0,1.282,R ,N,2023-02-01T09:55:04,ADMIN,,,,11002166,10.125.126.50,2022-12-31T23:49:38,2023-01-31T23:50:52,45001.214,45161.467,4.095,4.095,8000,2620
SAIIM019,2023-01-01,2023-01-31,0.0001,0,R ,N,2023-02-01T09:55:04,ADMIN,,,,24490622,10.125.126.50,2022-12-31T23:50:23,2023-01-31T23:49:55,0.065,0.065,0.478,0.481,40000,
SSARI107,2023-01-01,2023-01-31,0,0.6221,R ,N,2023-02-01T09:55:04,ADMIN,,,,22107508,10.125.126.50,2022-12-31T23:50:17,2023-01-31T23:49:48,5547.653,5625.419,0.434,0.434,8000,2542
WG4PN130,2023-01-01,2023-01-31,0,0.046,D ,N,2023-02-01T09:55:04,nphg,METER REVERSE,0.046,0,52760781,10.125.126.50,2022-12-31T23:47:36,2023-01-31T23:48:43,0.066,0.066,8.73,9.88,40000,2661
WMYPR114,2023-01-01,2023-01-31,0,0.8374,R ,N,2023-02-01T09:55:04,ADMIN,,,,22108125,10.125.126.50,2022-12-31T23:49:59,2023-01-31T23:51:06,1466.176,1487.111,0.268,0.268,40000,2610
WNNGL606,2023-01-01,2023-01-31,4.2264,0,R ,N,2023-02-01T09:55:04,ADMIN,,,,24490215,10.125.126.50,2022-12-31,2023-01-31T23:47:03,0.115,0.115,1197.242,1206.047,480000,
WHAST605,2023-01-01,2023-01-31,10.8029,0,R ,N,2023-02-01T09:55:04,ADMIN,,,,22107072,10.125.126.50,2022-12-31T23:48:02,2023-01-31T23:49:09,216.064,216.064,2598.183,2620.689,480000,
WA43M134,2023-01-01,2023-01-31,0,0.9297,R ,N,2023-02-01T09:55:04,ADMIN,,,,52760719,10.125.126.50,2022-12-31T23:47:34,2023-01-31T23:47:04,354.609,377.852,0.101,0.101,40000,2610
SVSNL106,2023-01-01,2023-01-31,0,0,R ,N,2023-02-01T09:55:04,ADMIN,,,,21001524,10.125.126.50,2022-12-31T23:54:40,2023-01-31T23:54:16,20552.917,20552.917,0,0,8000,
WMYPR103,2023-01-01,2023-01-31,0,0.5844,R ,N,2023-02-01T09:55:04,ADMIN,,,,22106904,10.125.126.50,2022-12-31T23:48:32,2023-01-31T23:49:39,4522.854,4537.463,10.45,10.45,40000,2610
WMTLA103,2023-01-01,2023-01-31,0,0.2826,R ,N,2023-02-01T09:55:04,ADMIN,,,,22107518,10.125.126.50,2022-12-31T23:49:02,2023-01-31T23:50:11,568.437,575.501,2.255,2.256,40000,2661
WMDPR110,2023-01-01,2023-01-31,0,0.5857,R ,N,2023-02-01T09:55:04,ADMIN,,,,21001273,10.125.126.50,2022-12-31T23:48:58,2023-01-31T23:50:14,31187.892,31261.104,16.478,16.478,8000,2641
WMDPR112,2023-01-01,2023-01-31,0,0.4989,R ,N,2023-02-01T09:55:04,ADMIN,,,,21001275,10.125.126.50,2022-12-31T23:49:53,2023-01-31T23:51:12,25307.462,25369.829,0.95,0.95,8000,2640
SBKCM102,2023-01-01,2023-01-31,0,0.0769,R ,N,2023-02-01T09:55:04,ADMIN,,,,24490413,10.125.126.50,2022-12-31T23:50:25,2023-01-31T23:49:58,670.255,679.872,27.799,27.799,8000,2550
SBKCM126,2023-01-01,2023-01-31,0,0.3814,R ,N,2023-02-01T09:55:04,ADMIN,,,,22107040,10.125.126.50,2022-12-31T23:51:28,2023-01-31T23:51:02,944.793,954.329,0.19,0.19,40000,2550
SIITG113,2023-01-01,2023-01-31,0,1.0167,R ,N,2023-02-01T09:55:04,ADMIN,,,,11001380,10.125.126.50,2022-12-31T23:53:26,2023-01-31T23:53:04,20498.791,20625.883,7.203,7.203,8000,2551
SSARI116,2023-01-01,2023-01-31,0,0.2576,R ,N,2023-02-01T09:55:04,ADMIN,,,,22107503,10.125.126.50,2022-12-31T23:50:01,2023-01-31T23:49:34,1893.863,1926.065,1.599,1.599,8000,2541
SVVHR315,2023-01-01,2023-01-31,0.7484,0,R ,N,2023-02-01T09:55:04,ADMIN,,,,11001511,10.125.126.50,2022-12-31T23:51:58,2023-01-31T23:51:38,178.787,178.787,20975.628,20991.219,48000,
SJAMI129,2023-01-01,2023-01-31,5.8602,0,R ,N,2023-02-01T09:55:04,ADMIN,,,,22108209,10.125.126.50,2022-12-31T23:51:15,2023-01-31T23:50:46,0.019,0.019,1536.006,1572.632,160000,
SSHIV110,2023-01-01,2023-01-31,0,0.7704,R ,N,2023-02-01T09:55:04,ADMIN,,,,11001637,10.125.126.50,2022-12-31T23:54:04,2023-01-31T23:53:44,8985.628,9081.925,1.284,1.284,8000,2551
WNILO117,2023-01-01,2023-01-31,0,0.8416,R ,N,2023-02-01T09:55:04,ADMIN,,,,52176438,10.125.126.50,2022-12-31T23:47:08,2023-01-31T23:48:12,1017.49,1038.529,43.197,43.197,40000,2630
WJKPG109,2023-01-01,2023-01-31,0,0.8862,R ,N,2023-02-01T09:55:04,ADMIN,,,,21001278,10.125.126.50,2022-12-31T23:49:33,2023-01-31T23:50:50,14063.856,14174.63,1.652,1.652,8000,2610
SBDRP121,2023-01-01,2023-01-31,0,0.8498,R ,N,2023-02-01T09:55:04,ADMIN,,,,22107387,10.125.126.50,2022-12-31T23:49:55,2023-01-31T23:49:28,734.882,756.126,57.486,57.486,40000,2511
SVSNL317,2023-01-01,2023-01-31,0,3.389,R ,N,2023-02-01T09:55:04,ADMIN,,,,22108245,10.125.126.50,2022-12-31T23:50:26,2023-01-31T23:49:57,12.497,26.618,144.357,144.357,240000,
WDJBD117,2023-01-01,2023-01-31,0,1.1726,R ,N,2023-02-01T09:55:04,ADMIN,,,,22107291,10.125.126.50,2022-12-31T23:52:30,2023-01-31T23:52:04,2829.898,2859.213,0.125,0.125,40000,2620
WPKL2104,2023-01-01,2023-01-31,0,0.0029,R ,N,2023-02-01T09:55:04,ADMIN,,,,11000090,10.125.126.50,2022-12-31T23:48:40,2023-01-31T23:49:59,2380.145,2380.511,0.067,0.067,8000,2661
